isolate	sample	host_site	site	host	genus_sp	classification	taxonomy_Genus	taxonomy_Species	Completeness	Contamination	GC	GC std	Genome.size	# ambiguous bases	# scaffolds	# contigs	Longest scaffold	Longest contig	N50 (scaffolds)	N50 (contigs)	Mean scaffold length	Mean contig length	Coding density	Translation table	predicted.genes	percent_mapped	coverage_mean	coverage_std	dataset	isolation_source	infection_status	included_analysis	isolate_old
GCA.003363235.1.ASM336323v1	SAMN09729824	human_China	China	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.24271844660194175	0.4198368830359713	0.04223464950940851	7229343	52	102	103	681572	681571	194947	182153	70875.91176470589	70187.29126213593	0.9085784143870335	11	5691	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003363235.1_ASM336323v1
GCA.015555485.1.ASM1555548v1	SAMN15532862	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.8764832793959006	0.4332052114636626	0.05015833006561443	7191824	754	95	101	564014	564014	176870	176870	75703.41052631578	71198.71287128713	0.8971815773022254	11	5912	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015555485.1_ASM1555548v1
GCA.009093695.1.ASM909369v1	SAMN11944338	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.42826321467099	0.38449684080752045	0.42480045132728844	0.052773987120910665	7130999	32	186	186	250711	250711	93504	93504	38338.70430107527	38338.532258064515	0.894758223917855	11	6070	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009093695.1_ASM909369v1
GCA.015559535.1.ASM1555953v1	SAMN15533357	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0	0.42073361984891017	0.04869917925372419	6239981	646	146	151	359964	230742	95873	92361	42739.59589041096	41320.09933774835	0.8990972889180272	11	5083	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015559535.1_ASM1555953v1
GCA.009025475.1.ASM902547v1	SAMN12414680	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.4045307443365696	0.43037025441525395	0.031070947957576138	6586201	0	130	130	491608	491608	175170	175170	50663.084615384614	50663.084615384614	0.9003947799345936	11	5302	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009025475.1_ASM902547v1
GCA.003466305.1.ASM346630v1	SAMN09737003	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0	0.4186125584101165	0.043373666495143605	6594212	320	66	98	695659	695659	224965	181046	99912.30303030302	67284.61224489796	0.9095100369839489	11	5025	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003466305.1_ASM346630v1
GCA.003464385.1.ASM346438v1	SAMN09734276	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4329334274834362	0.044374253657747394	5170789	322	45	66	951093	951093	422021	422021	114906.42222222222	78340.40909090909	0.8941505832088681	11	4305	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003464385.1_ASM346438v1
GCA.000599285.2.ASM59928v2	SAMN02314434	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	27.13754646840149	0.4307439790368432	0.04257289776979785	5980397	0	46	46	749526	749526	420877	420877	130008.63043478261	130008.63043478261	0.8899007875229688	11	4908	NA	NA	NA	ncbi_genomes	missing	FALSE	0	GCA_000599285.2_ASM59928v2
GCA.003472965.1.ASM347296v1	SAMN09734810	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.4045307443365696	0.41934475666639226	0.04927158896736951	6742335	870	87	130	649020	550135	257773	180574	77498.10344827586	51857.42307692308	0.9106680400781035	11	5231	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003472965.1_ASM347296v1
GCA.015548225.1.ASM1554822v1	SAMN15533097	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.4275381924719997	0.03529032282539353	6124994	685	78	85	513462	513462	206501	173586	78525.56410256411	72050.69411764706	0.9008851273976758	11	4771	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548225.1_ASM1554822v1
GCA.902374095.1.MGYG.HGUT.01345	SAMEA5850848	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0	0.41893130808949214	0.03977393915606744	6003748	90781	36	133	1674641	304287	1143623	90000	166770.77777777778	44458.3984962406	0.8822299003888904	11	4710	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_902374095.1_MGYG-HGUT-01345
GCA.009101535.1.ASM910153v1	SAMN11944266	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.4241075849430702	0.04040109679053007	6432573	0	169	169	254685	254685	77016	77016	38062.56213017752	38062.56213017752	0.8995880808503844	11	5439	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009101535.1_ASM910153v1
GCA.015553025.1.ASM1555302v1	SAMN15533007	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.46062567421791	0.18878101402373246	0.430498139814419	0.038018607718445445	6514529	394	95	99	537152	349521	172677	172677	68573.98947368421	65799.34343434343	0.9001161864503174	11	5228	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015553025.1_ASM1555302v1
GCA.015831805.1.ASM1583180v1	SAMN15915570	chicken_Canada: Lethbridge	Canada: Lethbridge	chicken	Gallus gallus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.05393743257820928	0.4165760186667357	0.03495511474385904	6566576	886	176	185	473656	473656	206721	171797	37310.09090909091	35490.21621621621	0.9118130971148434	11	5041	NA	NA	NA	ncbi_genomes	ceacum	FALSE	1	GCA_015831805.1_ASM1583180v1
GCA.000273765.1.Bact.frag.CL05T00C42.V1	SAMN02463923	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43487101603662226	0.0037614816837776466	5290489	11073	5	25	2641955	1366195	1366195	416418	1058097.8	211176.64	0.8884405581412229	11	4421	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000273765.1_Bact_frag_CL05T00C42_V1
GCA.007896575.1.ASM789657v1	SAMN12414677	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.4335381940917484	0.059153015063241304	5601691	0	83	83	824632	824632	415978	415978	67490.2530120482	67490.2530120482	0.8899302014338171	11	4820	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_007896575.1_ASM789657v1
GCA.015557725.1.ASM1555772v1	SAMN15532753	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.040453074433656956	0.41897699748418116	0.03733906783385276	6725938	891	75	83	384660	358440	180192	168125	89679.17333333334	81024.6626506024	0.9050777750255801	11	5346	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015557725.1_ASM1555772v1
GCA.003469365.1.ASM346936v1	SAMN09736414	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.4324976845815612	0.042864971056615096	6909977	14895	85	135	469534	466972	192535	168155	81293.84705882354	51074.68148148148	0.9002834596989252	11	5697	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003469365.1_ASM346936v1
GCA.015547545.1.ASM1554754v1	SAMN15533273	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.4206027439778048	0.030513654698220507	6521741	697	149	156	201544	201544	78542	73368	43770.07382550336	41801.5641025641	0.8985757024082986	11	5376	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015547545.1_ASM1554754v1
GCA.003464445.1.ASM346444v1	SAMN09734272	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.22653721682847897	0.4208692637510876	0.033118322655791316	6247991	267	159	185	233981	179289	78594	72921	39295.54088050315	33771.48108108108	0.8940302570858377	11	5081	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003464445.1_ASM346444v1
GCA.001405895.1.14207.7.22	SAMEA3545362	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.09076899368162	0.296655879180151	0.43069942466597505	0.027668526476362056	6400343	2842	52	62	835726	496886	226749	165447	123083.51923076923	103185.5	0.9021936793074996	11	5057	NA	NA	NA	ncbi_genomes	colon	FALSE	1	GCA_001405895.1_14207_7_22
GCA.005844935.1.ASM584493v1	SAMN10863221	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.10787486515641855	0.4210501883495528	0.028082386570611472	6851131	836	84	92	525740	466114	170876	167990	81561.08333333333	74459.72826086957	0.9082690142693228	11	5329	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005844935.1_ASM584493v1
GCA.007896605.1.ASM789660v1	SAMN12414679	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.43354315689420186	0.05979265403532678	5601214	0	81	81	824632	824632	415978	415978	69150.79012345678	69150.79012345678	0.8899858137896535	11	4813	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_007896605.1_ASM789660v1
GCA.014042415.1.ASM1404241v1	SAMN15648898	human_Kazakhstan: Nur-Sultan	Kazakhstan: Nur-Sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43401578098941096	0.030223237834296125	5236934	0	32	32	723807	723807	407555	407555	163654.1875	163654.1875	0.8941038783379741	11	4401	NA	NA	NA	ncbi_genomes	purulent	FALSE	1	GCA_014042415.1_ASM1404241v1
GCA.015557705.1.ASM1555770v1	SAMN15532699	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.12135922330097088	0.4225780988472525	0.04141196295741318	6859386	642	73	79	458438	458438	223605	167990	93964.19178082192	86819.54430379746	0.9095255756127444	11	5382	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015557705.1_ASM1555770v1
GCA.016759925.1.ASM1675992v1	SAMN11961942	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	1.0890026909444386	0.4279683015194478	0.029058124998073896	6106034	0	358	358	868373	868373	160777	160777	17055.96089385475	17055.96089385475	0.9019633693490734	11	5011	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016759925.1_ASM1675992v1
GCA.009101785.1.ASM910178v1	SAMN11944265	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.4241584702070066	0.04362418202106412	6432453	1	183	183	254685	254685	68558	68558	35150.016393442624	35150.01092896175	0.900055390999359	11	5450	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009101785.1_ASM910178v1
GCA.009101515.1.ASM910151v1	SAMN11944283	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	89.7141316073355	0.32362459546925565	0.4277687425075136	0.05589126466506912	5557235	1	182	182	199781	199781	65905	65905	30534.25824175824	30534.252747252747	0.897834804538588	11	4767	NA	NA	NA	ncbi_genomes	stool	FALSE	0	GCA_009101515.1_ASM910151v1
GCA.016760005.1.ASM1676000v1	SAMN11961941	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	1.626835947224297	0.42807437865258147	0.031949156939982036	6118960	0	399	399	519222	519222	160777	160777	15335.739348370927	15335.739348370927	0.9020696327480486	11	5056	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016760005.1_ASM1676000v1
GCA.015559545.1.ASM1555954v1	SAMN15533355	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.10787486515641855	0.4210501883495528	0.028082386570611472	6851131	836	84	92	525740	466114	170876	167990	81561.08333333333	74459.72826086957	0.9082690142693228	11	5329	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015559545.1_ASM1555954v1
GCA.009024655.1.ASM902465v1	SAMN12414678	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.4335848860372934	0.058708543229117255	5615258	0	101	101	824632	824632	405616	405616	55596.61386138614	55596.61386138614	0.8892072278780423	11	4833	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009024655.1_ASM902465v1
GCA.000598765.2.ASM59876v2	SAMN02315069	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	1.486988847583643	0.4324000985659303	0.036824087070509035	4955059	0	40	40	896013	896013	398504	398504	123876.475	123876.475	0.8920583993046298	11	4051	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598765.2_ASM59876v2
GCA.005844955.1.ASM584495v1	SAMN10863220	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.2810970043979753	0.41874442403411716	0.04732323713924805	6690361	937	103	118	412213	412213	175864	167946	64954.961165048546	56690.03389830508	0.9079587783080764	11	5232	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005844955.1_ASM584495v1
GCA.015546775.1.ASM1554677v1	SAMN15532508	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.4283794550586209	0.04893180714571147	6433122	687	96	103	438131	438131	172181	156228	67011.6875	62450.82524271845	0.9022686030204309	11	5313	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015546775.1_ASM1554677v1
GCA.009101565.1.ASM910156v1	SAMN11944320	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.42358803726267125	0.054561868165660644	6378072	0	205	205	309868	309868	65076	65076	31112.546341463414	31112.546341463414	0.8993438769584288	11	5363	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009101565.1_ASM910156v1
GCA.009102225.1.ASM910222v1	SAMN11944310	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.4240038966390551	0.06471718368040835	6399362	1	196	196	410906	410906	65076	65076	32649.80612244898	32649.801020408162	0.8996473398441908	11	5388	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102225.1_ASM910222v1
GCA.016760015.1.ASM1676001v1	SAMN11961939	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	3.3136846971798426	0.43052607232453494	0.044827681265781086	6364258	0	911	911	606986	606986	150716	150716	6986.01317233809	6986.01317233809	0.9006386918946403	11	5621	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016760015.1_ASM1676001v1
GCA.015547195.1.ASM1554719v1	SAMN15532859	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.2810970043979753	0.41874442403411716	0.04732323713924805	6690361	937	103	118	412213	412213	175864	167946	64954.961165048546	56690.03389830508	0.9079587783080764	11	5232	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015547195.1_ASM1554719v1
GCA.014042465.1.ASM1404246v1	SAMN15648897	human_Kazakhstan: Nur-Sultan	Kazakhstan: Nur-Sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43135690123625153	0.025069919401053575	5242965	100	36	37	624044	624044	397964	397964	145637.91666666666	141699.05405405405	0.8914423422624412	11	4328	NA	NA	NA	ncbi_genomes	purulent	FALSE	1	GCA_014042465.1_ASM1404246v1
GCA.902374115.1.MGYG.HGUT.01337	SAMEA5850840	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4317244572032276	0.0054437549813105635	5116282	1200	5	17	3253542	716030	3253542	392151	1023256.4	300887.17647058825	0.8933500928994923	11	4218	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_902374115.1_MGYG-HGUT-01337
GCA.002160595.1.ASM216059v1	SAMN06473630	chicken_not applicable	not applicable	chicken	Gallus gallus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0	0.42073345608118773	0.038262556425025004	6684163	0	90	90	679390	679390	167822	167822	74268.47777777778	74268.47777777778	0.9076279258898983	11	5172	NA	NA	NA	ncbi_genomes	ceacum	FALSE	1	GCA_002160595.1_ASM216059v1
GCA.003474715.1.ASM347471v1	SAMN09734658	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.30651872399447	0.7281553398058253	0.4288216351340055	0.044298456170667806	6532363	617	105	147	402151	402151	160972	146766	62212.98095238095	44433.6462585034	0.9020483093177767	11	5255	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003474715.1_ASM347471v1
GCA.009102105.1.ASM910210v1	SAMN11944321	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.4239934468899234	0.05080546023987822	6394521	0	207	207	309868	309868	64136	64136	30891.405797101448	30891.405797101448	0.8993544629847959	11	5385	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102105.1_ASM910210v1
