Gene	copynum_iso1	copynum_iso2	iso1	iso2	diff	copy_diff	mrca	MRCA_iso1	MRCA_iso2	geneGainLoss	Gene.ID	contig	name	rank	is_dup	cluster_size	comp
group_2867	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05448	JABWDD010000009.1	group_1926_group_4857_135	135	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_4857	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05459	JABWDD010000009.1	group_1926_group_4857_135	135	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_9947	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_04310	JABWDD010000062.1	group_7571_group_9948_104	104	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_4146	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_04312	JABWDD010000062.1	group_7571_group_9948_104	104	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_7933	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05422	JABWDD010000009.1	group_19075_group_4324_134	134	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_9948	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_04316	JABWDD010000062.1	group_7571_group_9948_104	104	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_1926	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05445	JABWDD010000009.1	group_1926_group_4857_135	135	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_4531	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_04313	JABWDD010000062.1	group_7571_group_9948_104	104	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_8585	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05431	JABWDD010000009.1	group_19075_group_4324_134	134	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_8575	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_03169	JABWDD010000041.1	group_18656_group_18662_85	85	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_8576	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_03175	JABWDD010000041.1	group_18656_group_18662_85	85	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18656	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_03168	JABWDD010000041.1	group_18656_group_18662_85	85	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18657	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_03170	JABWDD010000041.1	group_18656_group_18662_85	85	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18658	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_03171	JABWDD010000041.1	group_18656_group_18662_85	85	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18659	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_03172	JABWDD010000041.1	group_18656_group_18662_85	85	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18660	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_03173	JABWDD010000041.1	group_18656_group_18662_85	85	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18661	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_03176	JABWDD010000041.1	group_18656_group_18662_85	85	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18662	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_03177	JABWDD010000041.1	group_18656_group_18662_85	85	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18679	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_04306	JABWDD010000062.1	group_7571_group_9948_104	104	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18680	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_04315	JABWDD010000062.1	group_7571_group_9948_104	104	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18739	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05427	JABWDD010000009.1	group_19075_group_4324_134	134	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18740	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05428	JABWDD010000009.1	group_19075_group_4324_134	134	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18741	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05446	JABWDD010000009.1	group_1926_group_4857_135	135	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18742	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05447	JABWDD010000009.1	group_1926_group_4857_135	135	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18744	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05455	JABWDD010000009.1	group_1926_group_4857_135	135	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_5274	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_03174	JABWDD010000041.1	group_18656_group_18662_85	85	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_7571	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_04305	JABWDD010000062.1	group_7571_group_9948_104	104	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_8586	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05453	JABWDD010000009.1	group_1926_group_4857_135	135	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_8587	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05454	JABWDD010000009.1	group_1926_group_4857_135	135	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_18743	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	0	nochange	gain	iso2_gain	ACJIHHAJ_05452	JABWDD010000009.1	group_1926_group_4857_135	135	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
xerC_23	2	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	gain	nochange	iso1_gain	GCIJBIJP_00643	NFKW01000010.1	group_2068_group_6074_12	12	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_5	2	4	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	2	4	loss	nochange	iso1_loss	ACJIHHAJ_05404	JABWDD010000099.1	group_6611_group_6812_99	99	0	10	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_2152	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_02362	JABWDD010000002.1	group_10677_group_670_46	46	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_5361	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_02368	JABWDD010000002.1	group_10677_group_670_46	46	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_670	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_02370	JABWDD010000002.1	group_10677_group_670_46	46	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_962	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_02363	JABWDD010000002.1	group_10677_group_670_46	46	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
kefC	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03539	JABWDD010000049.1	group_1971_kefC_66	66	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_1457	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_02367	JABWDD010000002.1	group_10677_group_670_46	46	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_2151	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_02366	JABWDD010000002.1	group_10677_group_670_46	46	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_5362	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_02365	JABWDD010000002.1	group_10677_group_670_46	46	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_8870	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_02364	JABWDD010000002.1	group_10677_group_670_46	46	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_239	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_00146	NFKW01000001.1	group_113_group_239_6	6	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_113	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_00131	NFKW01000001.1	group_113_group_239_6	6	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_240	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_00136	NFKW01000001.1	group_113_group_239_6	6	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
dnaG_4	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_00135	NFKW01000001.1	group_113_group_239_6	6	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_327	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_00140	NFKW01000001.1	group_113_group_239_6	6	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_439	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_00142	NFKW01000001.1	group_113_group_239_6	6	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_437	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_00144	NFKW01000001.1	group_113_group_239_6	6	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_438	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_00143	NFKW01000001.1	group_113_group_239_6	6	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_2696	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_00137	NFKW01000001.1	group_113_group_239_6	6	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
moaA	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_04198	NFKW01000005.1	group_3104_tylN_62	62	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
tylN	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_04197	NFKW01000005.1	group_3104_tylN_62	62	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_1061	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03099	JABWDD010000003.1	group_1583_group_5640_59	59	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_1583	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03096	JABWDD010000003.1	group_1583_group_5640_59	59	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_2958	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03098	JABWDD010000003.1	group_1583_group_5640_59	59	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_5640	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03104	JABWDD010000003.1	group_1583_group_5640_59	59	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_9079	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03103	JABWDD010000003.1	group_1583_group_5640_59	59	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_9080	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03102	JABWDD010000003.1	group_1583_group_5640_59	59	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_9081	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03101	JABWDD010000003.1	group_1583_group_5640_59	59	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_9082	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03100	JABWDD010000003.1	group_1583_group_5640_59	59	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_9083	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03097	JABWDD010000003.1	group_1583_group_5640_59	59	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_11327	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03528	JABWDD010000049.1	group_1971_kefC_66	66	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_11328	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03529	JABWDD010000049.1	group_1971_kefC_66	66	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_11329	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03532	JABWDD010000049.1	group_1971_kefC_66	66	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_11330	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03534	JABWDD010000049.1	group_1971_kefC_66	66	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_15433	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03533	JABWDD010000049.1	group_1971_kefC_66	66	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_1971	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03527	JABWDD010000049.1	group_1971_kefC_66	66	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_1972	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03536	JABWDD010000049.1	group_1971_kefC_66	66	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_4528	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_03530	JABWDD010000049.1	group_1971_kefC_66	66	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_10677	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_02358	JABWDD010000002.1	group_10677_group_670_46	46	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_1244	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_05252	JABWDD010000008.1	group_2698_group_4296_94	94	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_2048	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_04206	NFKW01000005.1	group_3104_tylN_62	62	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_2854	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_05257	JABWDD010000008.1	group_2698_group_4296_94	94	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_4713	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	0	gain	nochange	iso1_gain	GCIJBIJP_01673	NFKW01000019.1	group_3063_group_4713_29	29	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_4846	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_04205	NFKW01000005.1	group_3104_tylN_62	62	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_7469	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_04207	NFKW01000005.1	group_3104_tylN_62	62	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_1425	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_05256	JABWDD010000008.1	group_2698_group_4296_94	94	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_2047	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_04208	NFKW01000005.1	group_3104_tylN_62	62	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_3063	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	0	gain	nochange	iso1_gain	GCIJBIJP_01681	NFKW01000019.1	group_3063_group_4713_29	29	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_3104	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_04209	NFKW01000005.1	group_3104_tylN_62	62	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_7470	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_04204	NFKW01000005.1	group_3104_tylN_62	62	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_6219	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_05254	JABWDD010000008.1	group_2698_group_4296_94	94	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_7471	1	0	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.002160595.1.ASM216059v1	1	1	nochange	loss	iso2_loss	GCIJBIJP_04203	NFKW01000005.1	group_3104_tylN_62	62	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_8725	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_05251	JABWDD010000008.1	group_2698_group_4296_94	94	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_9692	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_05253	JABWDD010000008.1	group_2698_group_4296_94	94	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
group_2698	0	1	GCA.002160595.1.ASM216059v1	GCA.013361135.1.ASM1336113v1	GCA.013361135.1.ASM1336113v1	1	1	loss	nochange	iso1_loss	ACJIHHAJ_05250	JABWDD010000008.1	group_2698_group_4296_94	94	0	9	GCA.002160595.1.ASM216059v1_GCA.013361135.1.ASM1336113v1
